Q96MF0	Q96MF0
A6NDX5	Q9H0F6
A6NDX5	Q9H239
A6NDX5	Q9H2K8
A6NDX5	Q9H6K5
A6NDX5	Q9HAZ1
A6NDX5	Q9HGP4
A6NDX5	Q9JI20
A6NDX5	Q9JII5
A6NDX5	Q9JIX5
A6NDX5	Q9JK91
A6NDX5	Q9JKS5
A6NDX5	Q9JMD1
A6NDX5	Q9LHE9
A6NDX5	Q9LRW7
A6NDX5	Q9LYJ9
A6NDX5	Q9MAM1
A6NDX5	Q9NP90
A6NDX5	Q9NQ79
A6NDX5	Q9NQU5
A6NDX5	Q9NS98
A6NDX5	Q9NTJ5
A6NDX5	Q9NUP1
A6NDX5	Q9NY93
A6NDX5	Q9NYQ6
A6NDX5	Q9NZ52
A6NDX5	Q9NZM6
A6NDX5	Q9P2E7
A6NDX5	Q9P2R3
A6NDX5	Q9QW30
A6NDX5	Q9QXT9
A6NDX5	Q9QYI7
A6NDX5	Q9QZ05
A6NDX5	Q9QZS8
A6NDX5	Q9R092
A6NDX5	Q9R1R2
A6NDX5	Q9TSV7
A6NDX5	Q9UBC1
A6NDX5	Q9UBN4
A6NDX5	Q9UGL1
A6NDX5	Q9UHC6
A6NDX5	Q9UIG0
A6NDX5	Q9UJY5
A6NDX5	Q9UKC9
A6NDX5	Q9UKS6
A6NDX5	Q9UL25
A6NDX5	Q9ULE3
A6NDX5	Q9UMQ6
A6NDX5	Q9UP38
A6NDX5	Q9UUE1
A6NDX5	Q9V3D5
A6NDX5	Q9VAM5
A6NDX5	Q9VDA0
A6NDX5	Q9VF26
A6NDX5	Q9VK71
A6NDX5	Q9VLJ8
A6NDX5	Q9VRG7
A6NDX5	Q9VZ08
A6NDX5	Q9W0S7
A6NDX5	Q9W266
A6NDX5	Q9W420
A6NDX5	Q9WUL7
A6NDX5	Q9Y239
A6NDX5	Q9Y2G9
A6NDX5	Q9Y4X5
A6NDX5	Q9Y5E4
A6NDX5	Q9Y5I0
A6NDX5	Q9Y5T4
A6NDX5	Q9Y616
A6NDX5	Q9Y6M4
A6NDX5	Q9Y6X8
A6NDX5	Q9Z0G7
A6NDX5	Q9Z0U1
A6NDX5	Q9Z139
A6NDX5	Q9ZR72
A6NDX5	A0AUR5
A6NDX5	A2CJ06
A6NDX5	A2XEV1
A6NDX5	A5DF78
A6NDX5	A5DR93
A6NDX5	A6NDR6
A6NDX5	A7TF84
A6NDX5	A8IEF3
A6NDX5	B1AY15
A6NDX5	C0LGG7
A6NDX5	C5DE74
A6NDX5	D3YUB6
A6NDX5	E7F1U2
A6NDX5	E9Q9A9
A6NDX5	F4HSQ2
A6NDX5	F4I3M3
A6NDX5	F4I9Q5
A6NDX5	F4IG09
A6NDX5	F4JEX5
A6NDX5	F4JRJ6
A6NDX5	F4KBP5
A6NDX5	F4KIA8
A6NDX5	M9PGC5
A6NDX5	O04313
A6NDX5	O08954
A6NDX5	O14047
A6NDX5	O49328
A6NDX5	O64776
A6NDX5	O65351
A6NDX5	O65607
A6NDX5	O74881
A6NDX5	O75326
A6NDX5	O77082
A6NDX5	O81346
A6NDX5	O82199
A6NDX5	P01735
A6NDX5	P01877
A6NDX5	P02887
A6NDX5	P06002
A6NDX5	P0C7H9
A6NDX5	P0DKI6
A6NDX5	P0DMW2
A6NDX5	P0DPA3
A6NDX5	P18526
A6NDX5	P21521
A6NDX5	P22086
A6NDX5	P22895
A6NDX5	P24719
A6NDX5	P27645
A6NDX5	P31720
A6NDX5	P34109
A6NDX5	P35218
A6NDX5	P36369
A6NDX5	P40393
A6NDX5	P42529
A6NDX5	P46002
A6NDX5	P47750
A6NDX5	P48731
A6NDX5	P51173
A6NDX5	P52889
A6NDX5	P53849
A6NDX5	P56178
A6NDX5	P58181
A6NDX5	P59267
A6NDX5	P79735
A6NDX5	P90648
A6NDX5	P93823
A6NDX5	P97639
A6NDX5	Q01397
A6NDX5	Q05153
A6NDX5	Q07009
A6NDX5	Q08465
A6NDX5	Q09763
A6NDX5	Q0DBU5
A6NDX5	Q0E459
A6NDX5	Q0JI49
A6NDX5	Q10F25
A6NDX5	Q10P83
A6NDX5	Q12277
A6NDX5	Q12531
A6NDX5	Q14314
A6NDX5	Q1PFG1
A6NDX5	Q1ZXK2
A6NDX5	Q23541
A6NDX5	Q2KN93
A6NDX5	Q2QM96
A6NDX5	Q2TGJ1
A6NDX5	Q39017
A6NDX5	Q3SXM5
A6NDX5	Q3U515
A6NDX5	Q3UQV5
A6NDX5	Q3V0L5
A6NDX5	Q40152
A6NDX5	Q42202
A6NDX5	B9DHA6
A6NDX5	Q4KLN0
A6NDX5	B6CZ17
A6NDX5	P00526
A6NDX5	Q91ZW8
A6NDX5	Q92496
A6NDX5	Q93Y39
A6NDX5	Q940B8
A6NDX5	Q945S8
A6NDX5	Q94AN4
A6NDX5	Q96R08
A6NDX5	Q9ARI6
A6NDX5	Q9BWP8
A6NDX5	Q9C0Y5
A6NDX5	Q9C550
A6NDX5	Q9C5U3
A6NDX5	Q9C6C3
A6NDX5	Q9C7T7
A6NDX5	Q9C8H1
A6NDX5	Q9C9L5
A6NDX5	Q9CAP4
A6NDX5	Q9D3P1
A6NDX5	Q9D7J9
A6NDX5	Q9EQU3
A6NDX5	Q9ESM3
A6NDX5	Q9FF15
A6NDX5	Q9FGK5
A6NDX5	Q9FH02
A6NDX5	Q9FIK2
A6NDX5	Q9FJX9
A6NDX5	Q9FL17
A6NDX5	Q9FNE1
A6NDX5	Q9FYH1
A6NDX5	Q9H255
A6NDX5	Q9H521
A6NDX5	Q9HCU5
A6NDX5	Q9JJL9
A6NDX5	Q9JL21
A6NDX5	Q9LIN3
A6NDX5	Q9LJK2
A6NDX5	Q9LK64
A6NDX5	Q9LMT7
A6NDX5	Q9LPQ3
A6NDX5	Q9LQL5
A6NDX5	Q9LSR8
A6NDX5	Q9LU24
A6NDX5	Q9LVN1
A6NDX5	Q9LY87
A6NDX5	Q9M2H2
A6NDX5	Q9M8K7
A6NDX5	Q9M9L7
A6NDX5	Q9MAH4
A6NDX5	Q9NY99
A6NDX5	Q9QY14
A6NDX5	Q9QZN0
A6NDX5	Q9SA47
A6NDX5	Q9SHB5
A6NDX5	Q9SMQ4
A6NDX5	Q9SNA3
A6NDX5	Q9SS01
A6NDX5	Q9TXI7
A6NDX5	Q9UKP3
A6NDX5	Q9USY2
A6NDX5	Q9VVE5
A6NDX5	Q9W6A7
A6NDX5	Q9WUW3
A6NDX5	Q9XEE6
A6NDX5	Q9XHH2
A6NDX5	Q9XYL0
A6NDX5	Q9ZPH2
A6NDX5	Q9ZVA4
A6NDX5	A0A0A6YYK7
A6NDX5	A0A1B0GX49
A6NDX5	A0A1D8PH52
A6NDX5	A1Z8D0
A6NDX5	A2APF3
A6NDX5	A3GGU2
A6NDX5	A4D1S5
A6NDX5	A7HD44
A6NDX5	A8MTQ0
A6NDX5	A8MYZ6
A6NDX5	B2RXH8
A6NDX5	C0LGR3
A6NDX5	D3ZAA9
A6NDX5	D3ZUM2
A6NDX5	D4A631
A6NDX5	E9PT37
A6NDX5	E9PZ36
A6NDX5	E9Q5K4
A6NDX5	E9Q9M8
A6NDX5	F1M5M3
A6NDX5	G5EF15
A6NDX5	I6Y778
A6NDX5	O00144
A6NDX5	O00408
A6NDX5	O00763
A6NDX5	O08579
A6NDX5	O08875
A6NDX5	O09047
A6NDX5	O13370
A6NDX5	O13953
A6NDX5	O14098
A6NDX5	O14328
A6NDX5	O14646
A6NDX5	O15037
A6NDX5	O35161
A6NDX5	O35430
A6NDX5	O35604
A6NDX5	O35714
A6NDX5	O43017
A6NDX5	O43147
A6NDX5	O43278
A6NDX5	O49840
A6NDX5	O54965
A6NDX5	O60309
A6NDX5	O60487
A6NDX5	O60663
A6NDX5	O61460
A6NDX5	O70493
A6NDX5	O74191
A6NDX5	O74874
A6NDX5	O75144
A6NDX5	O75339
A6NDX5	O75815
A6NDX5	O75911
A6NDX5	O76031
A6NDX5	O88370
A6NDX5	O88495
A6NDX5	O88600
A6NDX5	O88962
A6NDX5	O89110
A6NDX5	O94619
A6NDX5	O94759
A6NDX5	O94989
A6NDX5	O95263
A6NDX5	O95801
A6NDX5	P00326
A6NDX5	P00973
A6NDX5	P01903
A6NDX5	P03949
A6NDX5	P04911
A6NDX5	P05084
A6NDX5	P05182
A6NDX5	P05977
A6NDX5	P06245
A6NDX5	P07288
A6NDX5	P07478
A6NDX5	P08048
A6NDX5	P08556
A6NDX5	P08733
A6NDX5	P09077
A6NDX5	P09215
A6NDX5	P09629
A6NDX5	P0A6G3
A6NDX5	P0AE82
A6NDX5	P0C0S8
A6NDX5	P0C0S9
A6NDX5	P02262
A6NDX5	P0CG63
A6NDX5	P10077
A6NDX5	P11276
A6NDX5	P11711
A6NDX5	P11912
A6NDX5	P12107
A6NDX5	P13280
A6NDX5	P14314
A6NDX5	P15428
A6NDX5	P16374
A6NDX5	P16522
A6NDX5	P16870
A6NDX5	P17031
A6NDX5	P18158
A6NDX5	P18488
A6NDX5	P19438
A6NDX5	P19643
A6NDX5	P20592
A6NDX5	P20789
A6NDX5	P21506
A6NDX5	P21866
A6NDX5	P22059
A6NDX5	P22217
A6NDX5	P22460
A6NDX5	P23463
A6NDX5	P23588
A6NDX5	P25098
A6NDX5	P25555
A6NDX5	P25823
A6NDX5	P26583
A6NDX5	P26885
A6NDX5	P28222
A6NDX5	P28360
A6NDX5	P28828
A6NDX5	P29269
A6NDX5	P02612
A6NDX5	Q9CQ19
A6NDX5	P24844
A6NDX5	P29995
A6NDX5	P30553
A6NDX5	P30681
A6NDX5	P31324
A6NDX5	P31483
A6NDX5	P32182
A6NDX5	P32597
A6NDX5	P32892
A6NDX5	P33121
A6NDX5	P34099
A6NDX5	P34618
A6NDX5	P34739
A6NDX5	P34971
A6NDX5	P35250
A6NDX5	P35363
A6NDX5	P35583
A6NDX5	P35716
A6NDX5	P35913
A6NDX5	P37478
A6NDX5	P37804
A6NDX5	P38042
A6NDX5	P38532
A6NDX5	P38682
A6NDX5	P38890
A6NDX5	P39521
A6NDX5	P39764
A6NDX5	P40450
A6NDX5	P40625
A6NDX5	P41208
A6NDX5	P41891
A6NDX5	P42128
A6NDX5	P42338
A6NDX5	P43138
A6NDX5	P43304
A6NDX5	P47197
A6NDX5	P47792
A6NDX5	P48739
A6NDX5	P49139
A6NDX5	P49333
A6NDX5	P49710
A6NDX5	P50281
A6NDX5	P50463
A6NDX5	P51157
A6NDX5	P51522
A6NDX5	P51888
A6NDX5	P52488
A6NDX5	P52737
A6NDX5	P53256
A6NDX5	P53438
A6NDX5	P53974
A6NDX5	P54319
A6NDX5	P54750
A6NDX5	P55097
A6NDX5	P55285
A6NDX5	P56199
A6NDX5	P56671
A6NDX5	P57790
A6NDX5	P58658
A6NDX5	P59047
A6NDX5	P59910
A6NDX5	P61480
A6NDX5	P61978
A6NDX5	P61979
A6NDX5	P61980
A6NDX5	P62984
A6NDX5	P62986
A6NDX5	P62987
A6NDX5	P62984
A6NDX5	P63053
A6NDX5	P63328
A6NDX5	P63329
A6NDX5	Q08209
A6NDX5	P48452
A6NDX5	P68133
A6NDX5	P68134
A6NDX5	P68136
A6NDX5	P68137
A6NDX5	P68138
A6NDX5	P70169
A6NDX5	P70627
A6NDX5	P72797
A6NDX5	P79293
A6NDX5	P80314
A6NDX5	P80870
A6NDX5	P82979
A6NDX5	P84096
A6NDX5	P84095
A6NDX5	P85298
A6NDX5	P87311
A6NDX5	P93002
A6NDX5	P97445
A6NDX5	P97523
A6NDX5	P97686
A6NDX5	P97822
A6NDX5	P98187
A6NDX5	P9WI79
A6NDX5	P9WI78
A6NDX5	P9WQD7
A6NDX5	Q00341
A6NDX5	Q00646
A6NDX5	Q00944
A6NDX5	Q01129
A6NDX5	Q01713
A6NDX5	Q02152
A6NDX5	Q02336
A6NDX5	Q03177
A6NDX5	Q03306
A6NDX5	Q03591
A6NDX5	Q03989
A6NDX5	Q04931
A6NDX5	Q05421
A6NDX5	Q05A36
A6NDX5	Q06337
A6NDX5	Q06710
A6NDX5	Q07008
A6NDX5	Q07283
A6NDX5	Q07914
A6NDX5	Q08602
A6NDX5	Q08AN1
A6NDX5	Q09831
A6NDX5	Q09936
A6NDX5	Q0KI50
A6NDX5	Q0WPX9
A6NDX5	Q10038
A6NDX5	Q10484
A6NDX5	Q11002
A6NDX5	Q12310
A6NDX5	Q12476
A6NDX5	Q12805
A6NDX5	Q13049
A6NDX5	Q13158
A6NDX5	Q13268
A6NDX5	Q13368
A6NDX5	Q13472
A6NDX5	Q13884
A6NDX5	Q14112
A6NDX5	Q14571
A6NDX5	Q14839
A6NDX5	Q149L6
A6NDX5	Q15027
A6NDX5	Q15113
A6NDX5	Q15620
A6NDX5	Q15743
A6NDX5	Q16270
A6NDX5	Q17446
A6NDX5	Q18969
A6NDX5	Q19743
A6NDX5	Q21776
A6NDX5	Q24192
A6NDX5	Q24537
A6NDX5	Q27497
A6NDX5	Q29099
A6NDX5	Q2TV78
A6NDX5	Q2YDW7
A6NDX5	Q38970
A6NDX5	Q3MJK5
A6NDX5	Q3TBD2
A6NDX5	Q3TXZ1
A6NDX5	Q3U3Q1
A6NDX5	Q3UGF1
A6NDX5	Q3ULA2
A6NDX5	Q3URU2
A6NDX5	Q3V1G4
A6NDX5	Q42523
A6NDX5	Q49HM9
A6NDX5	Q4G017
A6NDX5	Q4KLM5
A6NDX5	Q4V8G4
A6NDX5	Q504M8
A6NDX5	Q53GL7
A6NDX5	Q54714
A6NDX5	Q55505
A6NDX5	Q56A06
A6NDX5	Q5AG56
A6NDX5	Q5BKC9
A6NDX5	Q5FW53
A6NDX5	Q5I1X5
A6NDX5	Q5SUE8
A6NDX5	Q5T0B9
A6NDX5	Q5T3I0
A6NDX5	Q5U2N3
A6NDX5	Q5VTD9
A6NDX5	Q5VVJ2
A6NDX5	Q60604
A6NDX5	Q60838
A6NDX5	Q61029
A6NDX5	Q61210
A6NDX5	Q61382
A6NDX5	Q61527
A6NDX5	Q61655
A6NDX5	Q61792
A6NDX5	Q62059
A6NDX5	Q62190
A6NDX5	Q62351
A6NDX5	Q62465
A6NDX5	Q62688
A6NDX5	Q63621
A6NDX5	Q63788
A6NDX5	Q63ZV0
A6NDX5	Q64176
A6NDX5	Q64707
A6NDX5	Q66HC0
A6NDX5	Q68CK6
A6NDX5	Q68EF4
A6NDX5	Q69384
A6NDX5	Q69ZK9
A6NDX5	Q6AZB0
A6NDX5	Q6DYE8
A6NDX5	Q6IQ23
A6NDX5	Q6JHU9
A6NDX5	Q6NXK2
A6NDX5	Q6NZF1
A6NDX5	Q6P1C6
A6NDX5	Q6PA06
A6NDX5	Q6PCN7
A6NDX5	Q6PDK2
A6NDX5	Q6PNC0
A6NDX5	Q6TDP4
A6NDX5	Q6UX06
A6NDX5	Q6UXZ4
A6NDX5	Q6ZMS7
A6NDX5	Q6ZPS6
A6NDX5	Q6ZWI9
A6NDX5	Q70CQ3
A6NDX5	Q71FD5
A6NDX5	Q767L0
A6NDX5	Q7K4Q5
A6NDX5	Q7KU24
A6NDX5	Q7TSF1
A6NDX5	Q7Z3F1
A6NDX5	Q7Z494
A6NDX5	Q7Z7K2
A6NDX5	Q80UW2
A6NDX5	Q80VM4
A6NDX5	Q80YR5
A6NDX5	Q80ZD7
A6NDX5	Q810D1
A6NDX5	Q86TB3
A6NDX5	Q86W10
A6NDX5	Q86XK7
A6NDX5	Q86YZ3
A6NDX5	Q8BH66
A6NDX5	Q8BIZ1
A6NDX5	Q8BL74
A6NDX5	Q8BMF8
A6NDX5	Q8BRH0
A6NDX5	Q8BVW3
A6NDX5	Q8BXN7
A6NDX5	Q8BYM5
A6NDX5	Q8CCE9
A6NDX5	Q8CG03
A6NDX5	Q8CI43
A6NDX5	Q8CIP4
A6NDX5	Q8IAA9
A6NDX5	Q8IV53
A6NDX5	Q8IWZ8
A6NDX5	Q8IXQ6
A6NDX5	Q8IZ07
A6NDX5	Q8IZJ3
A6NDX5	Q8K012
A6NDX5	Q8K0Q5
A6NDX5	Q8K2Y0
A6NDX5	Q8N3C0
A6NDX5	Q8N456
A6NDX5	Q8NCB2
A6NDX5	Q8NFZ3
A6NDX5	Q8NGK0
A6NDX5	Q8NH04
A6NDX5	Q8R183
A6NDX5	Q8R4D5
A6NDX5	Q8R4Y0
A6NDX5	Q8RXF8
A6NDX5	Q8TCQ1
A6NDX5	Q8TDY8
A6NDX5	Q8TEU7
A6NDX5	Q8VCH8
A6NDX5	Q8VI21
A6NDX5	Q8WUT4
A6NDX5	Q8WWZ7
A6NDX5	Q8WZ75
A6NDX5	Q90X38
A6NDX5	Q91V93
A6NDX5	Q91WK1
A6NDX5	Q91X20
A6NDX5	Q91YD6
A6NDX5	Q91ZD1
A6NDX5	Q91ZX7
A6NDX5	Q924T8
A6NDX5	Q925H1
A6NDX5	Q92664
A6NDX5	Q92882
A6NDX5	Q93V58
A6NDX5	Q96A58
A6NDX5	Q96H15
A6NDX5	Q96HU8
A6NDX5	Q96JF6
A6NDX5	Q96K75
A6NDX5	Q96KV6
A6NDX5	Q96LJ7
A6NDX5	Q96M32
A6NDX5	Q96N38
A6NDX5	Q96RL6
A6NDX5	Q96S82
A6NDX5	Q96T51
A6NDX5	Q99257
A6NDX5	Q99570
A6NDX5	Q99675
A6NDX5	Q99767
A6NDX5	Q99958
A6NDX5	Q99JU7
A6NDX5	Q99KZ6
A6NDX5	Q99MQ3
A6NDX5	Q99P84
A6NDX5	Q99PT9
A6NDX5	Q9BR84
A6NDX5	Q9BT88
A6NDX5	Q9BXK1
A6NDX5	Q9BXX0
A6NDX5	Q9BYZ8
A6NDX5	Q9BZJ0
A6NDX5	Q9C005
A6NDX5	Q9C0D7
A6NDX5	Q9C1X1
A6NDX5	Q9C895
A6NDX5	Q9CQ33
A6NDX5	Q9CQC9
A6NDX5	Q9CQM6
A6NDX5	Q9CU65
A6NDX5	Q9CXE0
A6NDX5	Q9CZE3
A6NDX5	Q9CZV8
A6NDX5	Q9D0E1
A6NDX5	Q9D0T2
A6NDX5	Q9D2J4
A6NDX5	Q9D4C9
A6NDX5	Q9D5V2
A6NDX5	Q6JEL3
A6NDX5	Q9D869
A6NDX5	Q9DB38
A6NDX5	Q9DBS5
A6NDX5	Q9EP69
A6NDX5	Q9EPN1
A6NDX5	Q9ERC5
A6NDX5	Q9ERS7
A6NDX5	Q9FVS6
A6NDX5	Q9GZS3
A6NDX5	Q9H0F7
A6NDX5	Q9H244
A6NDX5	Q9H422
A6NDX5	Q9H7Z6
A6NDX5	Q9H9D4
A6NDX5	Q9HAZ2
A6NDX5	Q9HBI6
A6NDX5	Q9HC78
A6NDX5	Q9HCL3
A6NDX5	Q9I7T7
A6NDX5	Q9JJV9
A6NDX5	Q9JKS6
A6NDX5	Q9JMD2
A6NDX5	Q9LRZ0
A6NDX5	Q9LYN7
A6NDX5	Q9M3B9
A6NDX5	Q9N5X6
A6NDX5	Q9NQ86
A6NDX5	Q9NQV7
A6NDX5	Q9NYQ7
A6NDX5	Q9NZ53
A6NDX5	Q9NZN1
A6NDX5	Q9P2E8
A6NDX5	Q9QUG9
A6NDX5	Q9QXE7
A6NDX5	Q9QY76
A6NDX5	Q9QYJ0
A6NDX5	O60884
A6NDX5	O35824
A6NDX5	Q9R099
A6NDX5	Q9R1R4
A6NDX5	Q9SK92
A6NDX5	Q9SW63
A6NDX5	Q9UBC2
A6NDX5	Q9UBN6
A6NDX5	Q9UBX0
A6NDX5	Q9UHC7
A6NDX5	Q9UJD0
A6NDX5	Q9UJZ1
A6NDX5	Q9UKD1
A6NDX5	Q9UKS7
A6NDX5	Q9UL26
A6NDX5	Q9ULS6
A6NDX5	Q9UMR2
A6NDX5	Q9UND3
A6NDX5	Q9UP52
A6NDX5	Q9UUE2
A6NDX5	Q9V769
A6NDX5	Q9VIF1
A6NDX5	Q9VT65
A6NDX5	Q9VZ23
A6NDX5	Q9W2E7
A6NDX5	Q9WUM3
A6NDX5	Q9WVR3
A6NDX5	Q9XIK6
A6NDX5	Q9XW26
A6NDX5	Q9Y242
A6NDX5	Q9Y5E5
A6NDX5	Q9Y5I1
A6NDX5	Q9Y5T5
A6NDX5	Q9Y6Y0
A6NDX5	Q9Y7U7
A6NDX5	Q9Z0U9
A6NDX5	Q9Z140
A6NDX5	Q9Z1I6
A6NDX5	Q9Z1R2
A6NDX5	Q9Z2D6
A6NDX5	A0AUV4
A6NDX5	A2NJV5
A6NDX5	A3GFK8
A6NDX5	A5DRE8
A6NDX5	A6NDS4
A6NDX5	A6NH52
A6NDX5	A8MQL1
A6NDX5	B1B534
A6NDX5	C0HIA3
A6NDX5	C0LGH8
A6NDX5	D3YUG0
A6NDX5	D5SHR0
A6NDX5	F1RCR6
A6NDX5	F4I9S3
A6NDX5	F4INY4
A6NDX5	F4IYH6
A6NDX5	F4JF14
A6NDX5	F4JL11
A6NDX5	F4JXC5
A6NDX5	F4K2E9
A6NDX5	F4KID5
A6NDX5	G4N296
A6NDX5	G5EGJ9
A6NDX5	O00087
A6NDX5	O04316
A6NDX5	O13773
A6NDX5	O13921
A6NDX5	O22755
A6NDX5	O22993
A6NDX5	O23657
A6NDX5	O35083
A6NDX5	O35516
A6NDX5	O42941
A6NDX5	O43665
A6NDX5	O49329
A6NDX5	O54909
A6NDX5	O64477
A6NDX5	O64784
A6NDX5	O75330
A6NDX5	O81414
A6NDX5	O93409
A6NDX5	P01594
A6NDX5	P01741
A6NDX5	P01878
A6NDX5	P02888
A6NDX5	P07154
A6NDX5	P09024
A6NDX5	P0CG81
A6NDX5	P15790
A6NDX5	P18527
A6NDX5	P31722
A6NDX5	P33207
A6NDX5	P35247
A6NDX5	P35950
A6NDX5	P36371
A6NDX5	P38659
A6NDX5	P42571
A6NDX5	P46014
A6NDX5	P46640
A6NDX5	P48145
A6NDX5	P49740
A6NDX5	P51942
A6NDX5	P53178
A6NDX5	P54653
A6NDX5	P54855
A6NDX5	P58182
A6NDX5	P59268
A6NDX5	P78539
A6NDX5	P90754
A6NDX5	P93043
A6NDX5	Q00618
A6NDX5	Q02971
A6NDX5	Q03479
A6NDX5	Q05A13
A6NDX5	Q07970
A6NDX5	Q08477
A6NDX5	Q0WPU1
A6NDX5	Q10169
A6NDX5	Q10FF9
A6NDX5	Q1LZ50
A6NDX5	Q1PFH8
A6NDX5	Q27237
A6NDX5	Q2L4Q9
A6NDX5	Q2QZL4
A6NDX5	Q2THW0
A6NDX5	Q336V9
A6NDX5	Q38849
A6NDX5	Q39032
A6NDX5	Q39172
A6NDX5	Q3V0T4
A6NDX5	B6CZ18
A6NDX5	P00545
A6NDX5	Q93227
A6NDX5	Q93WC4
A6NDX5	Q93Y40
A6NDX5	Q93ZB7
A6NDX5	Q940D0
A6NDX5	Q946J2
A6NDX5	Q94A51
A6NDX5	Q94BZ5
A6NDX5	Q94EH8
A6NDX5	Q96DY5
A6NDX5	Q96KK4
A6NDX5	Q96R09
A6NDX5	Q9C7U8
A6NDX5	Q9C8I6
A6NDX5	Q9C9M0
A6NDX5	Q9CAP8
A6NDX5	Q9CZ49
A6NDX5	Q9D3R5
A6NDX5	Q9EQV8
A6NDX5	Q9FFH0
A6NDX5	Q9FIL1
A6NDX5	Q9FJB5
A6NDX5	Q9FKJ0
A6NDX5	Q9FL26
A6NDX5	Q9FMX8
A6NDX5	Q9FNE2
A6NDX5	Q9FNX5
A6NDX5	Q9FXG8
A6NDX5	Q9H5K3
A6NDX5	Q9JI74
A6NDX5	Q9LDA7
A6NDX5	Q9LMA8
A6NDX5	Q9LMT8
A6NDX5	Q9LNN2
A6NDX5	Q9LSA5
A6NDX5	Q9LU36
A6NDX5	Q9LUL2
A6NDX5	Q9M1S8
A6NDX5	Q9M2H5
A6NDX5	Q9M324
A6NDX5	Q9M9L8
A6NDX5	Q9NU39
A6NDX5	Q9NYM4
A6NDX5	Q9P376
A6NDX5	Q9R1J4
A6NDX5	Q9SD34
A6NDX5	Q9SHE7
A6NDX5	Q9SIS4
A6NDX5	Q9SMQ6
A6NDX5	Q9SS35
A6NDX5	Q9SVM8
A6NDX5	Q9SYX2
A6NDX5	Q9TXJ8
A6NDX5	Q9UKP6
A6NDX5	Q9VN12
A6NDX5	Q9W6A8
A6NDX5	Q9WV08
A6NDX5	Q9XER9
A6NDX5	Q9XIJ5
A6NDX5	Q9XYM0
A6NDX5	Q9Y7T7
A6NDX5	Q9ZQ85
A6NDX5	Q9ZRV4
A6NDX5	Q9ZVA5
A6NDX5	A0A087WSZ9
A6NDX5	A0A1B0GX56
A6NDX5	A0M8Q6
A6NDX5	A1Z8F4
A6NDX5	A2AAY5
A6NDX5	A2AJ15
A6NDX5	A2APT9
A6NDX5	A3KFM7
A6NDX5	A4D1T9
A6NDX5	A5GFS8
A6NDX5	A6H690
A6NDX5	A6NKC9
A6NDX5	A7KAX9
A6NDX5	A8MTY0
A6NDX5	A8R7E6
A6NDX5	B0KYV5
A6NDX5	B1AQJ2
A6NDX5	B1H234
A6NDX5	B2RXR6
A6NDX5	B4DU55
A6NDX5	B8GZM2
A6NDX5	C0LGR9
A6NDX5	D3YX43
A6NDX5	E9PT87
A6NDX5	E9PZJ8
A6NDX5	E9Q5K9
A6NDX5	E9Q9R9
A6NDX5	F1M5N7
A6NDX5	F4JHI7
A6NDX5	G2K046
A6NDX5	C1KVC0
A6NDX5	P0DJM2
A6NDX5	G3X9K3
A6NDX5	H2KY84
A6NDX5	O00148
A6NDX5	O00233
A6NDX5	O00409
A6NDX5	O08662
A6NDX5	O08756
A6NDX5	O08876
A6NDX5	O09053
A6NDX5	O13433
A6NDX5	O14335
A6NDX5	O14525
A6NDX5	O14647
A6NDX5	O14907
A6NDX5	O15370
A6NDX5	O15484
A6NDX5	O35177
A6NDX5	O35433
A6NDX5	O35607
A6NDX5	O35718
A6NDX5	O35867
A6NDX5	O42900
A6NDX5	O45818
A6NDX5	O54852
A6NDX5	O54967
A6NDX5	O59773
A6NDX5	O60119
A6NDX5	O60488
A6NDX5	O60840
A6NDX5	O70351
A6NDX5	O70494
A6NDX5	O74763
A6NDX5	O75011
A6NDX5	O75340
A6NDX5	O75427
A6NDX5	O75529
A6NDX5	O75914
A6NDX5	O76038
A6NDX5	O76742
A6NDX5	O82656
A6NDX5	O88377
A6NDX5	O88775
A6NDX5	O88871
A6NDX5	O88967
A6NDX5	O94875
A6NDX5	O94991
A6NDX5	O96017
A6NDX5	P00329
A6NDX5	P00995
A6NDX5	P01129
A6NDX5	P01911
A6NDX5	P04223
A6NDX5	P04551
A6NDX5	P04785
A6NDX5	P04912
A6NDX5	P06276
A6NDX5	P07293
A6NDX5	P08169
A6NDX5	P08413
A6NDX5	P28652
A6NDX5	P08941
A6NDX5	P09079
A6NDX5	P09874
A6NDX5	P0A9C0
A6NDX5	P0AAF9
A6NDX5	P0AE88
A6NDX5	P0AGG4
A6NDX5	P0C7T2
A6NDX5	P0CB48
A6NDX5	P0CG69
A6NDX5	P10078
A6NDX5	P10915
A6NDX5	P11277
A6NDX5	P11712
A6NDX5	P12109
A6NDX5	P12399
A6NDX5	P13035
A6NDX5	P13504
A6NDX5	P13671
A6NDX5	P13832
A6NDX5	P15307
A6NDX5	P15924
A6NDX5	P16144
A6NDX5	P16381
A6NDX5	P17032
A6NDX5	P17156
A6NDX5	P14659
A6NDX5	P17442
A6NDX5	P18754
A6NDX5	P19018
A6NDX5	P19224
A6NDX5	P20395
A6NDX5	P20793
A6NDX5	P21304
A6NDX5	P22219
A6NDX5	P23467
A6NDX5	P23589
A6NDX5	P24867
A6NDX5	P25099
A6NDX5	P25371
A6NDX5	P25631
A6NDX5	P25846
A6NDX5	P26022
A6NDX5	P26343
A6NDX5	P26618
A6NDX5	P27550
A6NDX5	P27732
