id,psp_length,pdb_structure_length,length_matches
Q71UM5,84,84,True
Q75MW2,155,155,True
Q75N03,491,491,True
Q75N62,688,688,True
Q75N73,489,489,True
Q75NR7,1216,1216,True
Q75Q39,610,610,True
Q75Q41,142,142,True
Q75QN2,995,995,True
Q75T13,922,922,True
Q75UQ2,295,295,True
Q75UR0,904,904,True
Q75V66,913,913,True
Q75VT8,222,222,True
Q75VX8,874,874,True
Q75WM6,255,255,True
Q761V0,799,799,True
Q761X5,931,931,True
Q765H6,792,792,True
Q765I1,113,113,True
Q765P7,747,747,True
Q766D5,1034,1034,True
Q767I8,947,947,True
Q768S4,302,302,True
Q769J6,1426,1426,True
Q76B58,766,766,True
Q76EQ0,333,333,True
Q76FK4,1167,1167,True
Q76G19,769,769,True
Q76GL9,529,529,True
Q76HP3,1097,1097,True
Q76I76,1423,1423,True
Q76I79,1042,1042,True
Q76I99,144,144,True
Q76IC6,429,429,True
Q76IJ9,367,367,True
Q76JQ2,579,579,True
Q76JU9,300,300,True
Q76KC6,823,823,True
Q76KD6,591,591,True
Q76KF0,1073,1073,True
Q76KJ5,399,399,True
Q76KP1,1039,1039,True
Q76KX8,674,674,True
Q76L83,1435,1435,True
Q76LL6,1578,1578,True
Q76LS9,468,468,True
Q76LT8,1036,1036,True
Q76LX8,1427,1427,True
Q76M68,1194,1194,True
Q76M72,551,551,True
Q76M80,430,430,True
Q76M96,950,950,True
Q76M99,551,551,True
Q76MJ5,926,926,True
Q76MT4,842,842,True
Q76MZ3,589,589,True
Q76N32,757,757,True
Q76N33,436,436,True
Q76N89,1606,1606,True
Q76NI1,1749,1749,True
Q78DX7,2340,2340,True
Q78EA7,532,532,True
Q78HU3,271,271,True
Q78HU7,95,95,True
Q78IK2,58,58,True
Q78IK4,265,265,True
Q78IQ7,660,660,True
Q78J03,175,175,True
Q78JN3,317,317,True
Q78JT3,286,286,True
Q78JW9,368,368,True
Q78KK3,406,406,True
Q78P65,105,105,True
Q78P75,89,89,True
Q78PB6,345,345,True
Q78PG9,208,208,True
Q78PY7,910,910,True
Q78T81,392,392,True
Q78WH7,79,79,True
Q78WZ7,330,330,True
Q78XM1,114,114,True
Q78XR0,159,159,True
Q78Y63,240,240,True
Q78Y72,263,263,True
Q78YY6,149,149,True
Q78ZA7,375,375,True
Q791T5,389,389,True
Q791V5,303,303,True
Q792H5,508,508,True
Q792I0,197,197,True
Q792Z1,246,246,True
Q793F9,437,437,True
Q793I8,184,184,True
Q794E4,415,415,True
Q794F9,527,527,True
Q7JJ13,798,798,True
Q7KYR7,527,527,True
Q7KZ85,1726,1726,True
Q7KZF4,910,910,True
Q7KZI7,788,788,True
Q7KZN9,410,410,True
Q7L014,1031,1031,True
Q7L099,469,469,True
Q7L0J3,742,742,True
Q7L0Q8,258,258,True
Q7L0X0,811,811,True
Q7L0X2,663,663,True
Q7L0Y3,403,403,True
Q7L190,304,304,True
Q7L1I2,683,683,True
Q7L1Q6,419,419,True
Q7L1S5,443,443,True
Q7L1T6,521,521,True
Q7L1V2,547,547,True
Q7L1W4,858,858,True
Q7L211,337,337,True
Q7L266,308,308,True
Q7L273,389,389,True
Q7L2E3,1194,1194,True
Q7L2H7,374,374,True
Q7L2J0,689,689,True
Q7L2K0,433,433,True
Q7L2R6,523,523,True
Q7L2Z9,268,268,True
Q7L311,632,632,True
Q7L3B6,337,337,True
Q7L3S4,317,317,True
Q7L3T8,475,475,True
Q7L3V2,364,364,True
Q7L4E1,593,593,True
Q7L4I2,434,434,True
Q7L4P6,421,421,True
Q7L4S7,300,300,True
Q7L523,313,313,True
Q7L576,1253,1253,True
Q7L590,875,875,True
Q7L591,496,496,True
Q7L592,441,441,True
Q7L5A3,538,538,True
Q7L5A8,372,372,True
Q7L5D6,327,327,True
Q7L5L3,318,318,True
Q7L5N1,327,327,True
Q7L5N7,544,544,True
Q7L5Y1,443,443,True
Q7L5Y6,550,550,True
Q7L5Y9,396,396,True
Q7L622,706,706,True
Q7L775,607,607,True
Q7L7L0,129,130,False
Q7L7V1,743,743,True
Q7L7X3,1001,1001,True
Q7L804,512,512,True
Q7L8A9,365,365,True
Q7L8C5,426,426,True
Q7L8J4,393,393,True
Q7L8L6,764,764,True
Q7L8S5,288,288,True
Q7L8W6,267,267,True
Q7L945,461,461,True
Q7L9B9,569,569,True
Q7L9L4,216,216,True
Q7LBC6,1761,1761,True
Q7LBE3,791,791,True
Q7LBR1,199,199,True
Q7LC44,396,396,True
Q7LDG7,609,609,True
Q7LFL8,322,322,True
Q7LFX5,561,561,True
Q7LG56,351,351,True
Q7LGA3,356,356,True
Q7LGC8,479,479,True
Q7M0E3,165,165,True
Q7M0H9,369,369,True
Q7M2N1,89,89,True
Q7M2W6,175,175,True
Q7M4L6,423,423,True
Q7M6U3,1450,1450,True
Q7M6W1,208,208,True
Q7M6W8,501,501,True
Q7M6X2,447,447,True
Q7M6X3,721,721,True
Q7M6X4,546,546,True
Q7M6X9,461,461,True
Q7M6Y2,395,395,True
Q7M6Y3,660,660,True
Q7M6Y5,601,601,True
Q7M6Y6,1581,1581,True
Q7M6Z0,420,420,True
Q7M6Z3,433,433,True
Q7M6Z4,1394,1394,True
Q7M6Z5,1394,1394,True
Q7M6Z7,559,559,True
Q7M718,309,309,True
Q7M722,309,309,True
Q7M732,1744,1744,True
Q7M742,95,95,True
Q7M747,112,112,True
Q7M750,143,143,True
Q7M753,456,456,True
Q7M754,246,246,True
Q7M757,291,291,True
Q7M758,745,745,True
Q7M759,288,288,True
Q7M760,708,708,True
Q7M766,736,736,True
Q7RTM1,612,612,True
Q7RTN6,431,431,True
Q7RTP0,329,329,True
Q7RTP6,2002,2002,True
Q7RTR0,991,991,True
Q7RTR2,1065,1065,True
Q7RTS1,189,189,True
Q7RTS3,328,328,True
Q7RTS5,596,596,True
Q7RTS6,562,562,True
Q7RTS7,529,529,True
Q7RTS9,669,669,True
Q7RTT3,188,188,True
Q7RTT5,188,188,True
Q7RTT9,530,530,True
Q7RTU0,167,167,True
Q7RTU1,214,214,True
Q7RTU3,272,272,True
Q7RTU4,235,235,True
Q7RTU7,201,201,True
Q7RTU9,1775,1775,True
Q7RTV0,110,110,True
Q7RTV2,222,222,True
Q7RTV3,350,350,True
Q7RTV5,226,226,True
Q7RTW8,1153,1153,True
Q7RTX1,841,841,True
Q7RTX7,472,472,True
Q7RTX9,510,510,True
Q7RTY1,509,509,True
Q7RTY7,1134,1134,True
Q7RTY8,843,843,True
Q7RTY9,318,318,True
Q7RTZ1,564,564,True
Q7RTZ2,530,530,True
Q7SIG6,958,958,True
Q7TMA2,652,652,True
Q7TMA4,361,361,True
Q7TMB0,716,716,True
Q7TMB3,317,317,True
Q7TMB7,766,766,True
Q7TMB8,1253,1253,True
Q7TMB9,611,611,True
Q7TMC9,473,473,True
Q7TMD5,736,736,True
Q7TMD7,1041,1041,True
Q7TME0,766,766,True
Q7TME2,1165,1165,True
Q7TMF2,345,345,True
Q7TMI3,803,803,True
Q7TMJ7,138,138,True
Q7TMJ8,264,264,True
Q7TMK9,623,623,True
Q7TML3,375,375,True
Q7TMM9,445,445,True
Q7TMN8,578,578,True
Q7TMQ7,748,748,True
Q7TMV1,668,668,True
Q7TMW6,476,476,True
Q7TMX5,569,569,True
Q7TMY4,204,204,True
Q7TMY7,1010,1010,True
Q7TMZ9,1249,1249,True
Q7TN02,588,588,True
Q7TN08,757,757,True
Q7TN12,663,663,True
Q7TN22,820,820,True
Q7TN29,428,428,True
Q7TN31,711,711,True
Q7TN33,460,460,True
Q7TN37,1213,1213,True
Q7TN40,309,309,True
Q7TN51,330,330,True
Q7TN58,722,722,True
Q7TN60,810,810,True
Q7TN73,797,797,True
Q7TN74,1095,1095,True
Q7TN75,958,958,True
Q7TN79,314,314,True
Q7TN83,639,639,True
Q7TN84,555,555,True
Q7TN88,2461,2461,True
Q7TN98,729,729,True
Q7TN99,716,716,True
Q7TNB8,1349,1349,True
Q7TNC4,392,392,True
Q7TNC6,2112,2112,True
Q7TNC8,452,452,True
Q7TNC9,412,412,True
Q7TND5,349,349,True
Q7TNE1,436,436,True
Q7TNE3,227,227,True
Q7TNF0,405,405,True
Q7TNF4,608,608,True
Q7TNF8,1846,1846,True
Q7TNF9,451,451,True
Q7TNG5,649,649,True
Q7TNG8,484,484,True
Q7TNH6,1325,1325,True
Q7TNI2,337,337,True
Q7TNI8,905,905,True
Q7TNJ5,944,944,True
Q7TNK0,453,453,True
Q7TNK4,527,527,True
Q7TNK7,450,450,True
Q7TNK8,150,150,True
Q7TNL3,435,435,True
Q7TNL5,595,595,True
Q7TNL7,452,452,True
Q7TNL9,138,138,True
Q7TNM2,759,759,True
Q7TNS2,76,76,True
Q7TNS7,539,539,True
Q7TNT2,515,515,True
Q7TNU5,416,416,True
Q7TNU6,535,535,True
Q7TNV0,380,380,True
Q7TNV1,275,275,True
Q7TNY1,316,316,True
Q7TNY6,526,526,True
Q7TNY7,856,856,True
Q7TNZ6,393,393,True
Q7TP21,680,680,True
Q7TP36,1423,1423,True
Q7TP40,189,189,True
Q7TP42,605,605,True
Q7TP47,533,533,True
Q7TP48,376,376,True
Q7TP54,1310,1310,True
Q7TP69,388,388,True
Q7TP78,189,189,True
Q7TP99,2018,2018,True
Q7TPA0,245,245,True
Q7TPB0,716,716,True
Q7TPB1,539,539,True
Q7TPB7,176,176,True
Q7TPC1,561,561,True
Q7TPD0,1041,1041,True
Q7TPD1,930,930,True
Q7TPD3,1470,1470,True
Q7TPD6,673,673,True
Q7TPD7,306,306,True
Q7TPE5,306,306,True
Q7TPK1,774,774,True
Q7TPK6,1222,1222,True
Q7TPL1,948,948,True
Q7TPM1,1486,1486,True
Q7TPM6,496,496,True
Q7TPM9,771,771,True
Q7TPN9,612,612,True
Q7TPQ3,1674,1674,True
Q7TPQ9,414,414,True
Q7TPR4,892,892,True
Q7TPS0,764,764,True
Q7TPS5,1016,1016,True
Q7TPV2,1204,1204,True
Q7TPV4,1344,1344,True
Q7TPW1,607,607,True
Q7TPZ5,291,291,True
Q7TPZ8,419,419,True
Q7TQ08,715,715,True
Q7TQ20,621,621,True
Q7TQ32,420,420,True
Q7TQ33,436,436,True
Q7TQ39,586,586,True
Q7TQ40,622,622,True
Q7TQ48,472,472,True
Q7TQ69,1130,1130,True
Q7TQ86,540,540,True
Q7TQ94,327,327,True
Q7TQ95,425,425,True
Q7TQA1,1317,1317,True
Q7TQA5,319,319,True
Q7TQA8,305,305,True
Q7TQC5,342,342,True
Q7TQC7,527,527,True
Q7TQD2,218,218,True
Q7TQE6,664,664,True
Q7TQF1,918,918,True
Q7TQF2,950,950,True
Q7TQF7,686,686,True
Q7TQG0,670,670,True
Q7TQG1,1173,1173,True
Q7TQH0,1049,1049,True
Q7TQH7,713,713,True
Q7TQI3,271,271,True
Q7TQI7,1024,1024,True
Q7TQI8,677,677,True
Q7TQJ8,398,398,True
Q7TQK0,723,723,True
Q7TQK1,966,966,True
Q7TQK4,274,274,True
Q7TQK5,629,629,True
Q7TQN4,550,550,True
Q7TQP3,335,335,True
Q7TQQ0,308,308,True
Q7TQQ5,316,316,True
Q7TQQ9,314,314,True
Q7TQR2,307,307,True
Q7TQS1,311,311,True
Q7TQS3,318,318,True
Q7TQS8,315,315,True
Q7TQT8,317,317,True
Q7TQV2,312,312,True
Q7TQV3,321,321,True
Q7TQV4,312,312,True
Q7TQV9,313,313,True
Q7TQW3,310,310,True
Q7TQX9,312,312,True
Q7TQY7,311,311,True
Q7TQZ9,311,311,True
Q7TR09,311,311,True
Q7TR23,312,312,True
Q7TR28,314,314,True
Q7TR39,311,311,True
Q7TR49,314,314,True
Q7TR57,312,312,True
Q7TR58,312,312,True
Q7TR59,310,310,True
Q7TR95,305,305,True
Q7TRA1,309,309,True
Q7TRA3,311,311,True
Q7TRA6,310,310,True
Q7TRA7,312,312,True
Q7TRC3,309,309,True
Q7TRC4,312,312,True
Q7TRD8,316,316,True
Q7TRF4,312,312,True
Q7TRF5,309,309,True
Q7TRG4,313,313,True
Q7TRG8,312,312,True
Q7TRH1,312,312,True
Q7TRH4,310,310,True
Q7TRH9,311,311,True
Q7TRN3,316,316,True
Q7TRP6,344,344,True
Q7TRQ4,315,315,True
Q7TRR4,311,311,True
Q7TRT7,320,320,True
Q7TRT8,310,310,True
Q7TRW3,316,316,True
Q7TRX7,312,312,True
Q7TRY2,314,314,True
Q7TS05,330,330,True
Q7TS10,336,336,True
Q7TS63,1237,1237,True
Q7TS68,476,476,True
Q7TS72,678,678,True
Q7TS73,204,204,True
Q7TS74,745,745,True
Q7TS75,1132,1132,True
Q7TSA3,306,306,True
Q7TSA6,634,634,True
Q7TSC1,2158,2158,True
Q7TSC3,627,627,True
Q7TSD4,393,393,True
Q7TSE6,464,464,True
Q7TSF1,1060,1060,True
Q7TSF4,339,339,True
Q7TSG1,988,988,True
Q7TSG2,960,960,True
Q7TSG3,421,421,True
Q7TSG5,549,549,True
Q7TSH2,1085,1085,True
Q7TSH3,1157,1157,True
Q7TSH4,1004,1004,True
Q7TSH6,1183,1183,True
Q7TSH7,493,493,True
Q7TSH8,1360,1360,True
Q7TSH9,737,737,True
Q7TSI0,686,686,True
Q7TSI1,1074,1074,True
Q7TSI3,856,856,True
Q7TSJ2,906,906,True
Q7TSJ6,1042,1042,True
Q7TSK2,991,991,True
Q7TSK3,1070,1070,True
Q7TSK7,957,957,True
Q7TSL3,843,843,True
Q7TSN7,370,370,True
Q7TSP2,1385,1385,True
Q7TSQ8,878,878,True
Q7TSS2,422,422,True
Q7TST0,509,509,True
Q7TST3,202,202,True
Q7TST9,743,743,True
Q7TSU1,1791,1791,True
Q7TSU7,700,700,True
Q7TSV0,794,794,True
Q7TSV4,620,620,True
Q7TSV9,346,346,True
Q7TSY6,486,486,True
Q7TSY8,1164,1164,True
Q7TSZ8,514,514,True
Q7TT00,530,530,True
Q7TT15,598,598,True
Q7TT16,396,396,True
Q7TT18,1306,1306,True
Q7TT23,1179,1179,True
Q7TT28,1213,1213,True
Q7TT36,1310,1310,True
Q7TT37,1333,1333,True
Q7TT45,449,449,True
Q7TT49,1713,1713,True
Q7TT50,1713,1713,True
Q7TT52,146,146,True
Q7TT79,822,822,True
Q7YSG7,1205,1205,True
Q7Z2D5,763,763,True
Q7Z2E3,356,356,True
Q7Z2F6,126,126,True
Q7Z2G1,174,175,False
Q7Z2H8,476,476,True
Q7Z2K6,904,904,True
Q7Z2K8,1008,1008,True
Q7Z2Q7,622,622,True
Q7Z2T5,733,733,True
Q7Z2V1,217,217,True
Q7Z2W4,902,902,True
Q7Z2W7,1104,1104,True
Q7Z2W9,205,205,True
Q7Z2X4,250,250,True
Q7Z2X7,111,111,True
Q7Z2Y5,1582,1582,True
Q7Z2Y8,2422,2422,True
Q7Z2Z1,1910,1910,True
Q7Z2Z2,1120,1120,True
Q7Z304,686,686,True
Q7Z309,247,247,True
Q7Z333,2677,2677,True
Q7Z340,670,670,True
Q7Z353,690,690,True
Q7Z388,723,723,True
Q7Z392,1133,1133,True
Q7Z398,422,422,True
Q7Z3B1,354,354,True
Q7Z3B3,1105,1105,True
Q7Z3B4,507,507,True
Q7Z3C6,839,839,True
Q7Z3D4,306,306,True
Q7Z3D6,616,616,True
Q7Z3E1,657,657,True
Q7Z3E2,898,898,True
Q7Z3E5,818,818,True
Q7Z3F1,870,870,True
Q7Z3G6,844,844,True
Q7Z3H4,446,446,True
Q7Z3I7,529,529,True
Q7Z3J2,963,963,True
Q7Z3J3,1758,1758,True
Q7Z3K3,1410,1410,True
Q7Z3K6,550,550,True
Q7Z3K7,403,403,True
Q7Z3Q1,461,461,True
Q7Z3S7,1137,1137,True
Q7Z3T8,1539,1539,True
Q7Z3U7,1717,1717,True
Q7Z3V4,1068,1068,True
Q7Z3V5,609,609,True
Q7Z3Y7,464,464,True
Q7Z3Y8,459,459,True
Q7Z3Y9,468,468,True
Q7Z3Z0,450,450,True
Q7Z3Z2,195,195,True
Q7Z3Z3,882,882,True
Q7Z3Z4,852,852,True
Q7Z401,1863,1863,True
Q7Z402,723,723,True
Q7Z403,805,805,True
Q7Z404,712,712,True
Q7Z406,1995,1995,True
Q7Z410,1059,1059,True
Q7Z412,305,305,True
Q7Z417,695,695,True
Q7Z418,384,384,True
Q7Z419,303,303,True
Q7Z422,152,152,True
Q7Z429,371,371,True
Q7Z434,540,540,True
Q7Z442,2459,2459,True
Q7Z443,1732,1732,True
Q7Z449,544,544,True
Q7Z460,1538,1538,True
Q7Z465,357,357,True
Q7Z478,1369,1369,True
Q7Z494,1330,1330,True
Q7Z4C7,297,297,True
Q7Z4F1,713,713,True
Q7Z4G4,463,463,True
Q7Z4H3,204,204,True
Q7Z4H7,955,955,True
Q7Z4H8,507,507,True
Q7Z4H9,259,259,True
Q7Z4I7,341,341,True
Q7Z4J2,276,276,True
Q7Z4K8,759,759,True
Q7Z4L5,1316,1316,True
Q7Z4L9,309,309,True
Q7Z4M0,266,266,True
Q7Z4N2,1603,1603,True
Q7Z4N8,544,544,True
Q7Z4P5,450,450,True
Q7Z4Q2,680,680,True
Q7Z4R8,191,191,True
Q7Z4S6,1674,1674,True
Q7Z4T8,443,443,True
Q7Z4V0,828,828,True
Q7Z4V5,671,671,True
Q7Z4W1,244,244,True
Q7Z4W2,148,148,True
Q7Z4W3,81,81,True
Q7Z4Y8,100,100,True
Q7Z553,956,956,True
Q7Z569,592,592,True
Q7Z570,1209,1209,True
Q7Z572,469,469,True
Q7Z589,1322,1322,True
Q7Z591,1439,1439,True
Q7Z5A7,132,132,True
Q7Z5A9,133,133,True
Q7Z5B4,369,369,True
Q7Z5D8,188,188,True
Q7Z5G4,137,137,True
Q7Z5H3,698,698,True
Q7Z5H4,357,357,True
Q7Z5J1,315,315,True
Q7Z5J4,1906,1906,True
Q7Z5J8,1434,1434,True
Q7Z5K2,1190,1190,True
Q7Z5L0,202,202,True
Q7Z5L2,792,792,True
Q7Z5L4,167,167,True
Q7Z5L7,613,613,True
Q7Z5L9,587,587,True
Q7Z5M5,1100,1100,True
Q7Z5M8,362,362,True
Q7Z5N4,2213,2213,True
Q7Z5P4,300,300,True
Q7Z5Q1,589,589,True
Q7Z5Q5,900,900,True
Q7Z5R6,666,666,True
Q7Z5S9,345,345,True
Q7Z5U6,358,358,True
Q7Z5V6,425,425,True
Q7Z5W3,292,292,True
Q7Z5Y6,402,402,True
Q7Z5Y7,419,419,True
Q7Z601,462,462,True
Q7Z602,305,305,True
Q7Z614,316,316,True
Q7Z624,323,323,True
Q7Z628,596,596,True
Q7Z692,300,300,True
Q7Z695,626,626,True
Q7Z698,418,418,True
Q7Z699,444,444,True
Q7Z6A9,289,289,True
Q7Z6B0,441,441,True
Q7Z6B7,1085,1085,True
Q7Z6E9,1792,1792,True
Q7Z6G8,1248,1248,True
Q7Z6I6,1101,1101,True
Q7Z6I8,188,188,True
Q7Z6J0,888,888,True
Q7Z6J2,395,395,True
Q7Z6J4,655,655,True
Q7Z6J6,570,570,True
Q7Z6J8,389,389,True
Q7Z6J9,526,526,True
Q7Z6K1,395,395,True
Q7Z6K3,402,402,True
Q7Z6K4,114,114,True
Q7Z6K5,226,226,True
Q7Z6L0,340,340,True
Q7Z6L1,1165,1165,True
Q7Z6M1,372,372,True
Q7Z6M2,555,555,True
Q7Z6M3,343,343,True
Q7Z6P3,1021,1021,True
Q7Z6R9,452,452,True
Q7Z6W1,182,182,True
Q7Z6W7,309,309,True
Q7Z736,793,793,True
Q7Z739,585,585,True
Q7Z745,1585,1585,True
Q7Z769,313,313,True
Q7Z794,578,578,True
Q7Z7A1,2325,2325,True
Q7Z7A3,348,348,True
Q7Z7A4,578,578,True
Q7Z7B0,1213,1213,True
Q7Z7B1,504,504,True
Q7Z7C7,330,330,True
Q7Z7C8,310,310,True
Q7Z7D3,282,282,True
Q7Z7E8,422,422,True
Q7Z7F0,614,614,True
Q7Z7F7,128,128,True
Q7Z7G0,1068,1075,False
Q7Z7G1,428,428,True
Q7Z7H3,387,387,True
Q7Z7H5,227,227,True
Q7Z7H8,261,261,True
Q7Z7J5,298,298,True
Q7Z7J9,78,78,True
Q7Z7K0,106,106,True
Q7Z7K2,595,595,True
Q7Z7K6,275,275,True
Q7Z7L1,901,901,True
Q7Z7L7,766,766,True
Q7Z7L8,435,435,True
Q7Z7L9,614,614,True
Q7Z7M1,963,963,True
Q7Z7M8,397,397,True
Q7Z7M9,940,940,True
Q7Z7N9,219,219,True
Q80ST5,943,943,True
Q80ST9,704,704,True
Q80SU3,361,361,True
Q80SU4,189,189,True
Q80SU7,2427,2427,True
Q80SW1,530,530,True
Q80SX8,650,650,True
Q80SY3,350,350,True
Q80SY4,1006,1006,True
Q80SY5,542,542,True
Q80SZ7,68,68,True
Q80T18,142,142,True
Q80T21,1036,1036,True
Q80T22,484,484,True
Q80T23,753,753,True
Q80T41,940,940,True
Q80T62,511,511,True
Q80T69,795,795,True
Q80T74,875,875,True
Q80T85,946,946,True
Q80T91,1091,1091,True
Q80TA6,747,747,True
Q80TA9,2572,2572,True
Q80TB8,417,417,True
Q80TC6,1188,1188,True
Q80TD1,921,921,True
Q80TD3,1108,1108,True
Q80TE0,1409,1409,True
Q80TE2,1098,1098,True
Q80TE4,1722,1722,True
Q80TE7,1490,1490,True
Q80TF3,1145,1145,True
Q80TF4,654,654,True
Q80TG1,1036,1036,True
Q80TG9,788,788,True
Q80TH2,1402,1402,True
Q80TI0,738,738,True
Q80TI1,1356,1356,True
Q80TJ1,1355,1355,True
Q80TJ7,1023,1023,True
Q80TL0,749,749,True
Q80TL1,1090,1090,True
Q80TL4,400,400,True
Q80TL7,1715,1715,True
Q80TM6,1044,1044,True
Q80TM9,1593,1593,True
Q80TN4,772,772,True
Q80TN5,632,632,True
Q80TN7,2359,2359,True
Q80TQ2,952,952,True
Q80TQ5,1018,1018,True
Q80TR1,1466,1466,True
Q80TR4,1531,1531,True
Q80TR8,1506,1506,True
Q80TS3,1537,1537,True
Q80TS5,1292,1292,True
Q80TS7,710,710,True
Q80TS8,1137,1137,True
Q80TT2,1150,1134,False
Q80TV8,1535,1535,True
Q80TY0,616,616,True
Q80TY4,1045,1045,True
Q80TZ3,938,938,True
Q80TZ9,1558,1558,True
Q80U04,707,707,True
Q80U12,1005,1005,True
Q80U16,1078,1078,True
Q80U19,1115,1115,True
Q80U22,1514,1514,True
Q80U23,495,495,True
Q80U28,1577,1577,True
Q80U30,1036,1036,True
Q80U35,2057,2057,True
Q80U38,671,671,True
Q80U40,1072,1072,True
Q80U44,1528,1528,True
Q80U49,1574,1574,True
Q80U56,649,649,True
Q80U57,307,307,True
Q80U58,1066,1066,True
Q80U59,1396,1396,True
Q80U62,956,956,True
Q80U63,757,757,True
Q80U70,741,741,True
Q80U72,1612,1612,True
Q80U78,1189,1189,True
Q80U87,1080,1080,True
Q80U93,2085,2085,True
Q80U95,1083,1083,True
Q80U96,1071,1071,True
Q80UC6,358,358,True
Q80UE5,918,918,True
Q80UE6,1222,1222,True
Q80UF4,717,717,True
Q80UF9,577,577,True
Q80UG1,342,342,True
Q80UG2,1893,1893,True
Q80UG5,583,583,True
Q80UG8,1193,1193,True
Q80UJ1,556,556,True
Q80UJ7,981,981,True
Q80UJ9,309,309,True
Q80UK0,696,696,True
Q80UK7,654,654,True
Q80UL9,379,379,True
Q80UM3,865,865,True
Q80UM7,834,834,True
Q80UN9,467,467,True
Q80UP3,929,929,True
Q80UP5,588,588,True
Q80UP8,656,656,True
Q80UQ2,341,353,False
Q80UU1,748,748,True
Q80UU2,280,280,True
Q80UU9,217,217,True
Q80UV9,1891,1891,True
Q80UW2,297,297,True
Q80UW3,563,563,True
Q80UW5,1551,1551,True
Q80UW8,210,210,True
Q80UX8,337,337,True
Q80UY2,381,381,True
Q80UZ0,1219,1219,True
Q80UZ2,687,687,True
Q80V03,582,582,True
Q80V23,272,272,True
Q80V24,287,287,True
Q80V31,926,926,True
Q80V62,1450,1450,True
Q80V70,1572,1572,True
Q80V72,448,448,True
Q80V76,405,405,True
Q80V81,607,607,True
Q80V85,475,475,True
Q80V86,995,995,True
Q80V91,347,347,True
Q80V94,1122,1122,True
Q80VA0,657,657,True
Q80VA5,1289,1289,True
Q80VC9,1252,1252,True
Q80VD1,429,429,True
Q80VE5,505,505,True
Q80VG1,408,408,True
Q80VH0,783,783,True
Q80VI1,734,734,True
Q80VJ2,220,232,False
Q80VJ3,173,173,True
Q80VJ4,672,672,True
Q80VJ6,506,506,True
Q80VK6,770,770,True
Q80VL1,560,560,True
Q80VL3,624,624,True
Q80VM3,471,471,True
Q80VM4,562,562,True
Q80VM8,430,430,True
Q80VM9,600,600,True
Q80VN0,613,613,True
Q80VN4,1045,1045,True
Q80VP0,1166,1166,True
Q80VP1,575,575,True
Q80VP8,260,260,True
Q80VQ0,468,468,True
Q80VQ1,524,524,True
Q80VR3,304,304,True
Q80VV3,101,101,True
Q80VW5,918,918,True
Q80VW7,1404,1404,True
Q80VX4,836,836,True
Q80VY9,698,698,True
Q80W00,888,888,True
Q80W03,575,575,True
Q80W04,706,706,True
Q80W14,870,870,True
Q80W21,218,218,True
Q80W27,520,520,True
Q80W31,679,679,True
Q80W32,419,419,True
Q80W37,358,358,True
Q80W38,385,385,True
Q80W47,445,445,True
Q80W49,1005,1005,True
Q80W54,475,475,True
Q80W57,657,657,True
Q80W59,755,755,True
Q80W66,367,367,True
Q80W68,789,789,True
Q80W69,301,301,True
Q80W71,519,519,True
Q80W81,422,422,True
Q80W83,497,497,True
Q80W87,961,961,True
Q80W88,542,542,True
Q80W92,783,783,True
Q80W94,334,334,True
Q80WC1,1314,1314,True
Q80WC7,479,479,True
Q80WC9,1100,1100,True
Q80WE1,593,593,True
Q80WE4,1774,1774,True
Q80WF0,1139,1139,True
Q80WG5,810,810,True
Q80WG7,729,729,True
Q80WJ1,673,673,True
Q80WJ6,1366,1366,True
Q80WJ7,579,579,True
Q80WK2,128,128,True
Q80WK7,475,475,True
Q80WL2,436,436,True
Q80WM4,400,400,True
Q80WM9,275,275,True
Q80WQ2,782,782,True
Q80WQ4,447,447,True
Q80WQ6,827,827,True
Q80WQ8,998,998,True
Q80WQ9,1168,1168,True
Q80WR5,230,230,True
Q80WS3,314,314,True
Q80WT0,628,628,True
Q80WT2,476,476,True
Q80WT4,515,515,True
Q80WT5,931,931,True
Q80WV7,648,648,True
Q80WW9,315,315,True
Q80WY3,267,267,True
Q80X08,1328,1328,True
Q80X19,1797,1797,True
Q80X32,188,188,True
Q80X41,440,440,True
Q80X44,710,710,True
Q80X50,1107,1107,True
Q80X53,541,541,True
Q80X56,500,500,True
Q80X60,432,432,True
Q80X66,475,475,True
Q80X68,466,466,True
Q80X71,275,275,True
Q80X73,385,385,True
Q80X80,706,706,True
Q80X81,397,397,True
Q80X82,1288,1288,True
Q80X90,2602,2602,True
Q80X91,271,271,True
Q80X94,329,329,True
Q80X95,313,313,True
Q80X98,1228,1228,True
Q80XA0,318,318,True
Q80XA6,647,647,True
Q80XB4,1728,1728,True
Q80XC2,290,290,True
Q80XC3,819,819,True
Q80XC6,1172,1172,True
Q80XE1,520,520,True
Q80XF5,230,230,True
Q80XG9,590,590,True
Q80XH1,177,177,True
Q80XH2,1243,1243,True
Q80XI3,1579,1579,True
Q80XI4,416,416,True
Q80XI6,850,850,True
Q80XI7,591,591,True
Q80XJ2,565,565,True
Q80XJ3,2450,2450,True
Q80XK6,2075,2075,True
Q80XL6,779,779,True
Q80XL8,866,866,True
Q80XM3,506,506,True
Q80XM9,271,271,True
Q80XN0,343,343,True
Q80XP8,339,339,True
Q80XP9,1757,1757,True
Q80XQ2,815,815,True
Q80XQ8,194,194,True
Q80XR2,918,918,True
Q80XR8,679,679,True
Q80XS6,687,687,True
