Q9HBQ8	Q9HBQ8
P78540	P05089
P78540	P07824
P78540	O08701
E9Q238	E9Q238
E9Q238	NP_001032274
E9Q238	Q14678
E9Q238	Q14678-2
O00268	O00268
O00268	Q92750
O00268	XP_006254501
O00268	G5E8Z2
O00268	E9QAP7
Q92905	Q92905
Q92905	O35864
Q92905	Q4KM69
Q92905	O00487
Q92905	O35593
Q92905	Q4V8E2
Q8K1X4	Q8K1X4
Q8K1X4	P55160
Q8K1X4	Q9Y2A7-2
Q8K1X4	P55161
Q8K1X4	P28660
Q8K1X4	Q9Y2A7
Q8K1X4	D3Z8V4
Q9CYW4	Q9CYW4
Q9CYW4	B2RYT7
Q9CYW4	Q9BSH5
Q8CEL2	Q8CEL2
Q8CEL2	Q8NHU2
Q9CWU0	Q9CWU0
Q9CWU0	Q587J7
Q9H7X2	Q9H7X2
Q9H7X2	Q8BGN9
Q6NUI6	Q6NUI6
Q6NUI6	E9Q7T7
Q6NUI6	F1LVK3
Q6NUI6	A6NJW4
Q6NUI6	F1M9Z7
Q6NUI6	Q9BY71
Q6NUI6	P59034
Q6NUI6	P59035
Q6NUI6	Q96PB8
Q6NUI6	Q8VCH9
Q6NUI6	Q9Z0L0
Q6NUI6	Q13641
Q6NUI6	Q5PQV5
Q6NUI6	Q8C013
Q6NUI6	P0DKB5
Q6NUI6	O15335
Q6NUI6	O55226
Q6NUI6	O70210
Q6NUI6	Q9UBM4
Q6NUI6	Q920A0
Q6NUI6	P20774
Q6NUI6	Q62000
Q6NUI6	D3ZVB7
Q6NUI6	Q99645
Q6NUI6	P70186
O96015	O96015
O96015	Q9DCM4
O96015	P63168
O96015	Q96FJ2
O96015	Q9D0M5
O96015	P63170
O96015	P63167
O96015	Q78P75
Q9DCA7	Q9DCA7
Q9DCA7	Q9NYX4
Q9DCA7	P58821
Q9DCA7	Q9Y328
Q9DCA7	Q3KR51
Q9DCA7	P47759
Q9DCA7	P02683
Q9DCA7	Q62092
Q9DCA7	P42857
Q8N7Y1	Q8N7Y1
Q147U7	Q147U7
Q147U7	Q8CEZ1
Q96NU7	Q96NU7
Q96NU7	Q9DBA8
Q8NDA8	Q8NDA8
Q8NDA8	E0CZ22
Q8NDA8	Q8NDA8-4
Q8NDA8	A0A0G2JV05
P59055	P59055
P59055	Q8WYN3
P59055	Q9H175
P59055	Q8BGQ2
P59055	Q96S65
P59055	P59054
P59055	D4AAK3
Q6ZTQ4	Q6ZTQ4
Q6ZTQ4	Q8BL00
Q6ZWR6	Q6ZWR6
Q6ZWR6	NP_001025080
Q6ZWR6	Q6ZWR6-5
Q6ZWR6	D3ZEA8
Q6ZWR6	Q6ZWR6-2
Q6ZWR6	Q8NF91
Q6ZWR6	Q8NF91-4
Q6ZWR6	Q8NF91-3
Q8NCQ5	Q8NCQ5
Q8NCQ5	NP_001101906
Q8NCQ5	Q9QZN0
Q6SPF0	Q6SPF0
Q6SPF0	XP_038954072
Q6SPF0	D3YXK1
Q6SPF0	Q5VXD3
Q6SPF0	D3YUG0
Q6SPF0	Q5VXD3-3
A4D0S4	A4D0S4
Q2KHT4	Q2KHT4
Q2KHT4	Q6UXU4
Q2KHT4	D3ZK93
Q2KHT4	D3Z7H4
Q2KHT4	Q6AYL2
Q2KHT4	Q8R1W2
Q2KHT4	A8MUP6
Q9WV68	Q9WV68
Q9WV68	Q9NUI1
Q9WV68	Q9Z2M4
Q9WV68	Q9NUI1-2
Q9WV68	Q64591
Q9WV68	NP_001177161
Q9WV68	Q9CQ62
Q9WV68	Q16698
Q3U7U3	Q3U7U3
Q3U7U3	Q68FS3
Q3U7U3	Q9Y3I1
Q3U7U3	Q9Y3I1-2
P28324	P28324
P28324	P41158
P28324	P41971
P28324	D4A9V6
P28324	P41970
P28324	A4GTP4
P28324	P41969
P28324	P19419
Q9NX70	Q9NX70
Q9NX70	D4A108
Q9NX70	Q9DB91
A2ALV5	A2ALV5
A2ALV5	Q5VXU9
A2ALV5	Q5VXU9-2
Q5SYB0	Q5SYB0
Q5SYB0	A2AKB4
P78345	P78345
P78345	Q80UU2
P78345	Q497C2
P07686	P07686
P07686	P20060
P07686	Q6AXR4
P07686	P06865
P07686	Q641X3
P07686	P29416
Q9H2M9	Q9H2M9
Q9H2M9	Q8BMG7
Q9H2M9	Q5U1Z0
Q8NHX9	Q8NHX9
Q8NHX9	Q8BWC0
Q8NHX9	NP_001101036
Q8C5T8	Q8C5T8
Q8C5T8	Q9H0I3
Q80U19	Q80U19
Q80U19	Q86T65
Q80U19	D3ZP34
Q80U19	Q9Y4D1
Q80U19	Q9Y4D1-2
Q80U19	Q8BPM0
Q80U19	D4ABM3
P15327	P15327
P15327	P07738
P15327	Q6P6G4
P15327	Q8N0Y7
P15327	P25113
P15327	Q9DBJ1
P15327	P18669
P15327	P16290
P15327	O70250
P15327	P15259
Q9ULA0	Q9ULA0
Q9ULA0	Q4V8H5
Q9ULA0	Q9Z2W0
Q9ULA0	Q2HJH1
Q9ULA0	Q9ULA0-2
Q13505	Q13505
Q13505	NP_001155296
Q13505	P47802
Q13505	Q4KLN2
Q13505	D3YTP3
Q13505	D3ZNK1
Q13505	Q5HYI7
Q9UBZ4	Q9UBZ4
Q9UBZ4	Q68G58
Q9UBZ4	A1L132
Q9UHG3	Q9UHG3
Q9UHG3	Q9CQF9
Q9UHG3	Q99ML5
Q9UHG3	Q8C7K6
Q9UHG3	Q8NBM8
Q9UHG3	B5DEI0
Q8N801	Q8N801
Q8N801	Q9DAG5
Q8BGK9	Q8BGK9
Q8BGK9	Q9UK00
Q8BGK9	Q8R043
Q8BGK9	Q86T20
Q8BGK9	Q3V2N7
Q8N2H4	Q8N2H4
Q8N2H4	D3ZY25
Q8N2H4	Q78S06
Q8NEZ5	Q8NEZ5
Q8NEZ5	Q78JE5
Q8NEZ5	Q32Q88
Q920I0	Q920I0
Q920I0	Q9CQ58
Q920I0	Q9DAS4
Q920I0	Q63545
Q920I0	O08627
Q920I0	Q9DAY2
Q920I0	P09586
Q920I0	P09321
Q920I0	O35258
Q920I0	P24800
Q920I0	Q9JII2
Q920I0	Q9JII4
Q920I0	O35257
Q6GMR7	Q6GMR7
P29536	P29536
P29536	Q8BVA4
P29536	A0A0G2K0D3
P29536	Q6P5Q4
P29536	Q3UHZ5
P29536	A1A5Q0
P29536	XP_575617
P29536	E9QA62
P29536	Q0VAK6
Q3UZ34	Q3UZ34
P57775	P57775
P57775	Q9JMJ2
P57775	D4A2V7
P13284	P13284
P13284	Q9ESY9
P13284	Q499T2
Q9H0W9	Q9H0W9
Q9H0W9	Q91V76
Q9H0W9	Q5U2Q3
Q8TAZ6	Q8TAZ6
Q8TAZ6	Q9DAR1
Q8TAZ6	Q6AYN6
Q8TAZ6	Q9DAC0
Q03410	Q03410
Q03410	Q62209
Q03410	Q15431
B1H228	B1H228
B1H228	Q3UX62
B1H228	Q96M63
D3ZYT2	D3ZYT2
D3ZYT2	P82675
D3ZYT2	Q99N87
Q8IVE3	Q8IVE3
Q8IVE3	XP_233830
Q8IVE3	Q8IVE3-3
Q8IVE3	Q8C115
Q8IVE3	Q8IVE3-2
Q8IVE3	Q9ULM0
Q8IVE3	Q80TI1
Q8IVE3	D4AA54
Q9Y561	Q9Y561
Q9Y561	D3ZCF7
Q9Y561	Q8BUJ9
Q9Y561	O75074
Q9Y561	O88204
Q9Y561	E9Q1T6
Q9Y561	Q7TQH7
Q9Y561	NP_001382489
Q9Y561	Q7Z4F1
NP_444179	NP_444179
NP_444179	P06684
NP_444179	P01031
NP_444179	Q14BD9
Q91V87	Q91V87
Q91V87	Q8N441
Q91V87	Q7TQM3
O60906	O60906
O60906	O70572
O60906	Q9ET64
Q96CB5	Q96CB5
P49192	P49192
P49192	P49192-2
P49192	Q16568
P49192	P56388-2
P49192	P56388
D2EAC2	D2EAC2
D2EAC2	P86452
Q8CI59-2	Q8CI59-2
Q8CI59-2	Q8CI59
Q8CI59-2	Q658P3
Q8CI59-2	Q5RKL5
Q8CI59-2	Q658P3-2
Q8CI59-2	Q6NZ63-2
Q8CI59-2	Q9CWR7
Q8CI59-2	Q9UHE8
Q8CI59-2	Q6NZ63
Q8CI59-2	D3ZEK7
Q8CI59-2	Q923B6
Q8CI59-2	Q687X5
Q8CI59-2	Q4V8K1
Q8CI59-2	Q8NFT2
Q8CI59-2	Q8BWB6
Q8CI59-2	D4A6H3
Q3TZW0	Q3TZW0
Q3TZW0	Q19T08
Q9NP59	Q9NP59
Q9NP59	Q9JHI9
Q9NP59	Q923U9
Q9R1V6-11	Q9R1V6-11
Q9R1V6-11	Q9R1V6-10
Q9R1V6-11	Q9P0K1-2
Q9R1V6-11	Q9R1V6
Q9R1V6-11	Q9P0K1
Q9R1V6-11	Q63180
Q9R1V6-11	O35227
Q9R1V6-11	O75077
Q9R1V6-11	Q9R1V7
Q9R1V6-11	O75077-2
Q9R1V6-11	Q9BZ11
Q9R1V6-11	Q923W9
Q9R1V6-11	Q9H013
Q9R1V6-11	O35674
Q9R1V6-11	Q9H013-2
Q9R1V6-11	Q9R1V4
Q9R1V6-11	O75078
Q9R1V6-11	O75078-2
Q9R1V6-11	Q9JI76
Q9R1V6-11	Q9UKJ8
Q9R1V6-11	XP_008763105
Q9R1V6-11	O43184
Q9R1V6-11	F1M9Z9
Q9R1V6-11	Q61824
Q9R1V6-11	Q9H2U9
Q9R1V6-11	Q9QYV0
Q9R1V6-11	Q13444-11
Q9R1V6-11	Q13444-12
Q9R1V6-11	Q13444-2
Q9R1V6-11	Q13444-10
Q9R1V6-11	Q13444-5
Q9R1V6-11	Q13444-8
Q9R1V6-11	O88839
Q9R1V6-11	Q13444
Q9R1V6-11	Q7M763
Q9R1V6-11	Q9R159
Q9R1V6-11	Q05910
Q9R1V6-11	XP_574584
Q9R1V6-11	P78325
Q9R1V6-11	Q9R0X2
Q9R1V6-11	Q61072
Q9R1V6-11	Q13443
Q9R1V6-11	Q58GH6
Q9R1V6-11	Q9JLN6
Q9R1V6-11	Q9UKQ2
Q9R1V6-11	O15204
Q9R1V6-11	Q8R534
Q9R1V6-11	Q60813
Q9R1V6-11	P70505
Q9R1V6-11	Q6NVV9
Q9R1V6-11	Q9UKF2
Q91YN1	Q91YN1
Q91YN1	Q9NWS6
Q91YN1	Q8C569
Q91YN1	Q4QQT2
Q91YN1	Q9BPY3
P28184	P28184
P28184	A1L3X4
P28184	P13640-2
P28184	P0DM35
P28184	P04355
P28184	P13640
P28184	P37361
P28184	Q93083
P28184	P04733
P28184	P25713
P28184	P80294
P28184	Q8N339
P28184	P02802
P28184	P02798
P28184	P04731
P28184	P04732
P28184	P02803
P28184	P07438
P28184	P02795
P28184	P80297
P28184	P47944
P28184	P47945
Q8N998	Q8N998
Q8N998	Q9DA73
Q8N998	B2RZ86
Q53HC9	Q53HC9
Q53HC9	Q8K0G5
Q53HC9	Q5PPK9
Q9NXG0-2	Q9NXG0-2
Q9NXG0-2	Q9NXG0
Q9NXG0-2	A2AM05-2
Q9NXG0-2	A2AM05
Q9NXG0-2	A9ZSY0
Q8N3G9	Q8N3G9
Q8N3G9	Q8N3G9-2
Q8N3G9	Q6NXM3
Q8N3G9	Q5RJK4
Q8N446	Q8N446
Q96BN6	Q96BN6
Q96BN6	Q6NSV7
Q96BN6	Q5PQL8
Q96BN6	Q96BN6-2
Q96BN6	Q6NSV7-5
Q9CXP5	Q9CXP5
H3BR10	H3BR10
Q810S2	Q810S2
Q810S2	A8MZ97
Q9HCU8	Q9HCU8
Q9HCU8	Q9CWP8
P97361	P97361
P97361	Q8K4I4
P97361	D3ZWC2
P97361	Q9CQX3
P97361	Q9NP55
Q9D0B1	Q9D0B1
Q9D0B1	Q96C55
Q9D0B1	Q9P0T4
Q9D0B1	Q9UK33
Q9D0B1	Q9DB38
P17021	P17021
P17021	Q8NEK5
P17021	Q6NXM6
P17021	Q6ZSS3
P17021	Q5SVQ8
P17021	Q811F1
P17021	Q6P9A1
P17021	Q96HQ0
P17021	Q6PK81
P17021	Q9BWM5
P17021	Q96K75
P17021	Q15937
P17021	Q9NXT0
A6NLU5	A6NLU5
A6NLU5	Q9JME9
A6NLU5	Q6PDS0
A6NLU5	Q96N03
A6NLU5	XP_342562
A6NLU5	Q8TAG5-2
A6NLU5	Q8R0A6
A6NLU5	Q8TAG5
Q8TCX1	Q8TCX1
Q8TCX1	Q8K0T2
Q8TCX1	Q6AY43
E9Q6E9	E9Q6E9
E9Q6E9	Q8NDZ2-3
E9Q6E9	F1LWT0
E9Q6E9	Q8NDZ2
P03971	P03971
P03971	P27106
P03971	P49000
Q8CHG1	Q8CHG1
Q8CHG1	O15075-2
Q8CHG1	Q9JLM8-2
Q8CHG1	O08875
Q8CHG1	XP_017446628
Q8CHG1	Q5VZY9
Q8CHG1	O15075
Q8CHG1	O88809
Q8CHG1	O43602
Q8CHG1	Q9ESI7
Q8CHG1	O43602-2
Q8CHG1	Q9CXL6
Q8CHG1	XP_001081444
Q8CHG1	Q9JLM8
Q8CHG1	Q8N568-3
Q8CHG1	Q8N568
Q8CHG1	Q5MPA9
Q8CHG1	Q6PGN3
Q8CHG1	Q6PGN3-3
Q8CHG1	Q13554
Q8CHG1	Q923T9
Q8CHG1	Q13557
Q8CHG1	F1LNI8
Q8CHG1	Q13555-9
Q8CHG1	Q923T9-3
Q8CHG1	Q13555-10
Q8CHG1	P11730
Q8CHG1	Q13557-8
Q8CHG1	Q13555
Q8CHG1	Q6PHZ2-5
Q8CHG1	P15791
Q8CHG1	P28652
Q8CHG1	Q13555-4
Q8CHG1	Q6PHZ2
Q8CHG1	P08413
Q8CHG1	Q13555-6
Q8CHG1	Q13555-5
Q8CHG1	Q13557-10
Q8CHG1	Q13555-2
Q8CHG1	Q13554-2
Q8CHG1	Q13554-6
Q8CHG1	Q3TY93
Q8CHG1	Q13554-8
Q8CHG1	Q13555-11
Q8CHG1	P11798-2
Q8CHG1	Q13554-4
Q8CHG1	Q13557-3
Q8CHG1	Q9Z2F1
Q8CHG1	Q13555-7
Q8CHG1	Q5SVJ0
Q8CHG1	Q13554-3
Q8CHG1	Q13557-11
Q8CHG1	Q13557-4
Q8IVI9-4	Q8IVI9-4
Q8IVI9-4	Q8IVI9
Q8IVI9-4	Q6WKZ7
Q8IVI9-4	Q5I0D6
Q6IEG0	Q6IEG0
Q6IEG0	Q9D361
Q8TBR5	Q8TBR5
Q02383	Q02383
Q02383	P04279
Q8CET2	Q8CET2
Q8CET2	Q8IYJ2
A2AL36	A2AL36
A2AL36	Q7Z7A1-3
A2AL36	NP_001101306
A2AL36	Q7Z7A1
A2AL36	Q7Z7A1-2
XP_011242545	XP_011242545
Q0VG51	Q0VG51
Q0VG51	Q9NRR1
P83871	P83871
P83871	Q7RTV0
P83871	P83870
B0V2P5	B0V2P5
B0V2P5	Q8BPN8
B0V2P5	Q6PNC0
B0V2P5	Q8TDJ6-3
B0V2P5	Q8TDJ6
B0V2P5	Q9Y485
B0V2P5	D4AA13
B0V2P5	XP_006243160
B0V2P5	Q8TDJ6-2
Q9D0T7	Q9D0T7
Q9D0T7	P0CG01
Q9D0T7	Q9NS71
Q9D0T7	Q9CR36
XP_219290	XP_219290
XP_219290	XP_001079319
XP_219290	A6NKP2
XP_219290	XP_003086684
XP_219290	Q9D665
XP_219290	Q8WUS8
NP_001128099	NP_001128099
NP_001128099	Q9D4Y8
NP_001128099	A0A1B0GVZ9
Q7RTY8	Q7RTY8
Q7RTY8	Q8BIK6
Q7RTY8	P86091
Q7RTY8	Q920S2
Q7RTY8	Q9D9M0
Q7RTY8	Q7RTY9
Q7RTY8	Q8BZ10
Q7RTY8	Q5QSK2
Q7RTY8	Q7RTY5
Q7RTY8	Q14B25
Q7RTY8	Q8IU80
Q7RTY8	Q9DBI0
Q7RTY8	Q9Y6M0
Q7RTY8	P49863
Q7RTY8	O35205
Q7RTY8	P04070-2
Q7RTY8	P04070
Q7RTY8	Q9Y337
Q7RTY8	Q9D140
Q7RTY8	P31394
Q7RTY8	P33587
Q7RTY8	Q8BLH5
Q7RTY8	Q9UI38
Q7RTY8	P16294
Q7RTY8	P16296
Q7RTY8	P00740
Q7RTY8	Q3U3V1
Q7RTY8	O88947
Q7RTY8	P00742
Q7RTY8	P08709
Q7RTY8	Q8K3U6
Q7RTY8	P70375
Q7RTY8	Q7RTY3
Q8BRG9	Q8BRG9
Q8BRG9	P97334
Q8BRG9	Q8TAU0
Q8BRG9	A6NCS4
Q8BRG9	P52952
Q8BRG9	P52952-2
Q8BRG9	P42582
Q8BRG9	O35767
Q8BRG9	P43699-3
Q8BRG9	P23441
Q8BRG9	P50220
Q8BRG9	P43699
Q8BRG9	Q9H2Z4
Q8BRG9	Q9EQM3
Q8BRG9	P43688
Q8BRG9	O95096
Q8BRG9	P42586
Q8BRG9	O15522
Q8BRG9	Q9NP08
Q8BRG9	O70218
Q8BRG9	P43687
Q8BRG9	A2RU54
Q8BRG9	P97436
Q8BRG9	Q99801
M0R5U4	M0R5U4
M0R5U4	P51830
M0R5U4	O60503
M0R5U4	P19754
M0R5U4	Q08828
M0R5U4	O88444
M0R5U4	Q08462
M0R5U4	P26769
M0R5U4	Q80TL1
Q61205	Q61205
Q61205	Q15102
Q61205	P68402
Q61205	Q61206
Q61205	O35264
Q61205	Q29460
Q61205	O35263
Q61205	P68402-4
Q99LY2	Q99LY2
Q99LY2	Q7L5L3
Q99LY2	Q0VGK4
Q99LY2	Q8N9F7
Q99LY2	Q9CRY7
Q5T013	Q5T013
Q5T013	Q8R1F5
Q5T013	F1LZJ4
O95059	O95059
O95059	Q9CQH8
O95059	D4A157
Q5VT28	Q5VT28
Q9NZ42	Q9NZ42
Q9NZ42	Q9CQR7
Q9NZ42	Q6QI68
Q8BM93	Q8BM93
Q8IVJ8	Q8IVJ8
Q8IVJ8	Q8IVJ8-3
O95561	O95561
Q86YA3	Q86YA3
Q86YA3	Q86YA3-6
Q86YA3	Q0VGT4
Q9R1R4	Q9R1R4
Q9R1R4	Q8NHU6-2
Q9R1R4	Q8K1H1
Q9R1R4	Q8NHU6
B3KS81	B3KS81
Q9NTU4	Q9NTU4
Q9NTU4	Q9CQP8
Q96HL8	Q96HL8
Q96HL8	B0BNA1
Q96HL8	O08641
Q63228	Q63228
Q63228	O60234
Q63228	P60983
Q63228	Q80T18
Q63228	Q9ERL7
Q63228	Q9CQI3
Q3U145	Q3U145
Q3U145	Q6YI46
Q8TEU8	Q8TEU8
Q8TEU8	Q7TQN3
Q8TEU8	P0C5J5
Q8TEU8	Q96NZ8
Q8TEU8	Q8R0S6
B2RYE2	B2RYE2
B2RYE2	Q3UV16
B2RYE2	Q3MIP1
Q9D6Y1	Q9D6Y1
Q9D6Y1	Q9BQI4
A6NGY1	A6NGY1
A6NGY1	Q96QU4
A6NGY1	Q64ET8
O76050	O76050
O76050	Q923S6
O76050	A8MQ27
O76050	A8MQ27-2
O76050	C9DQJ9
O76050	Q0MW30
O76050	A8MQ27-3
O76050	Q96EH8
O76050	Q8CJC5
O76050	Q5M870
O43745	O43745
O43745	Q810D1
O43745	Q9D869
O43745	P61023
O43745	Q99653
O43745	P61022
O43745	Q63811
O43745	P28470
O43745	Q63810
O43745	P63098
O43745	P63100
O43745	Q96LZ3
A6NI87	A6NI87
A6NI87	Q9CVN6
A6NI87	Q9D1C2
A6NI87	Q8K4I6
A6NI87	Q9Y3M2
Q8TAA5	Q8TAA5
Q8TAA5	D4A676
Q8TAA5	O88396
Q8TAA5	P97576
Q8TAA5	Q9HAV7
Q8TAA5	Q99LP6
Q7L0X0	Q7L0X0
Q7L0X0	Q496Z2
Q7L0X0	Q9DBY4
Q7L0X0	Q80WD0
Q7L0X0	Q86UN2
Q7L0X0	Q8K0S5
Q7L0X0	Q80WD1
Q7L0X0	Q7M6Z0
Q7L0X0	Q86UN3
Q7L0X0	Q99M75
Q7L0X0	Q9BZR6
Q7L0X0	Q99PI8
Q7L0X0	P35858-2
Q7L0X0	P35858
Q7L0X0	P70389
Q7L0X0	P35859
Q7L0X0	Q2I0M4
Q7L0X0	Q91W20
Q7L0X0	Q6P7C4
Q7L0X0	Q9CQ76
Q7L0X0	O88186
Q7L0X0	P14770
Q7L0X0	Q7Z2Q7
Q7L0X0	A2VDH3
Q7L0X0	Q5VT99
Q7L0X0	F1LUD9
Q7L0X0	Q8TCA0
Q7L0X0	Q8CI70
Q7L0X0	Q9DBB9
Q7L0X0	P22792
Q7L0X0	P02750
Q7L0X0	Q91XL1
P53384	P53384
P53384	Q9R060
P53384	Q5I0L4
P53384	Q9R061
P53384	Q9Y5Y2
P53384	Q68FS1
P53384	D3ZFQ3
P53384	Q8TB37
P53384	Q9CWD8
Q9CUF7	Q9CUF7
Q9ULZ1	Q9ULZ1
Q9ULZ1	Q9R0R3
Q9ULZ1	Q9R0R4
NP_001159816	NP_001159816
NP_001159816	NP_001159826
NP_001159816	A2CG29
NP_001159816	A2CG22
NP_001159816	Q811D8
NP_001159816	Q9UIR0
NP_001159816	Q8BJE2
NP_001159816	Q7TST0
NP_001159816	F7FDE0
NP_001159816	O00478
NP_001159816	P78410
NP_001159816	O00481
NP_001159816	Q6UXG8
NP_001159816	Q96KV6
NP_001159816	Q7KYR7-1
NP_001159816	Q8WVV5
NP_001159816	Q6UXE8
NP_001159816	Q7KYR7
NP_001159816	D4A076
NP_001159816	A4QPC6
NP_001159816	Q13410
NP_001159816	Q62556
NP_001159816	Q9JLN5
NP_001159816	Q96PL5
NP_001159816	Q6UX41
NP_001159816	Q6UX41-6
NP_001159816	Q6UX41-2
NP_001159816	O75678
NP_001159816	O75679
NP_001159816	O75677
NP_001159816	D3Z841
NP_001159816	Q9JK39
NP_001159816	Q9JK39-2
NP_001159816	A8MVZ5
Q6P5X7	Q6P5X7
Q6P5X7	Q149F5
Q9H7X7	Q9H7X7
Q9H7X7	Q9DAI2
Q9H7X7	Q5FVJ7
A0A1W2PQ72	A0A1W2PQ72
P0CG00	P0CG00
P0CG00	A6NJL1
P0CG00	Q9BUG6
P0CG00	A6NGD5
P0CG00	B2RTN3
Q7Z429	Q7Z429
Q7Z429	Q6P6R0
Q7Z429	Q9ESF4
Q7Z429	Q8K097
Q7Z429	Q9BWQ8
Q7Z429	Q8K097-2
Q7Z429	O88407
Q7Z429	Q969X1
Q7Z429	Q8BJZ3
Q7Z429	Q6AYE0
Q7Z429	Q9HC24
Q7Z429	Q9DA39
NP_604454	NP_604454
NP_604454	Q8BIF0
NP_604454	Q8BIF0-2
NP_604454	Q8TCZ2-5
NP_604454	Q8TCZ2-2
NP_604454	Q8TCZ2
NP_604454	P14209
NP_604454	Q8VCN6
NP_604454	B4F7A5
Q8VEA7	Q8VEA7
Q8VEA7	P57738
Q8VEA7	Q5XIF1
P12624	P12624
P12624	P26645
P12624	P30009
P12624	P29966
P12624	P16527
P12624	P28667
P12624	P49006
P12624	Q9EPH2
Q3TV65	Q3TV65
Q3TV65	Q8N594
Q0VBF8	Q0VBF8
Q0VBF8	Q69YW2
Q8VDX6	Q8VDX6
Q8VDX6	Q9Y2B1
Q9CQG9	Q9CQG9
Q9CQG9	Q9NV29
Q9CQG9	Q569C0
Q5T230	Q5T230
Q5T230	Q6J1H4
Q5T230	B3FIB5
Q9NXR5	Q9NXR5
Q9NXR5	Q99LW0
Q9NXR5	Q569N2
Q9NXR5	Q7Z713
Q9CY24	Q9CY24
Q9CY24	D3ZRN1
Q9CY24	Q7Z7N9
Q8C3D7	Q8C3D7
Q53TQ3	Q53TQ3
Q53TQ3	Q66JY2-4
Q53TQ3	Q66JY2
Q641Q3	Q641Q3
Q641Q3	Q8VE43
Q641Q3	Q5RJL6
Q641Q3	Q9UJH8
Q641Q3	Q8C1Q4
Q641Q3	Q5Q0T9
Q2TAM9	Q2TAM9
Q2TAM9	Q673H1
Q9NPJ3	Q9NPJ3
Q9NPJ3	Q9NPJ3-2
Q9NPJ3	Q9CQR4
Q9NPJ3	D3ZA93
Q8N1A6	Q8N1A6
Q8N1A6	Q8BGN2
Q3KNI6	Q3KNI6
Q3KNI6	Q9NQM4
Q6ZWH5	Q6ZWH5
Q6ZWH5	Q3UGM2
Q14119	Q14119
Q14119	XP_001081191
Q14119	Q5SXC4
Q14119	P56270-2
Q14119	A8QJL8
Q14119	P56270
Q14119	O97600
Q14119	P56671
Q1AHR6	Q1AHR6
Q8WVE0	Q8WVE0
Q8WVE0	Q9CY45
Q8WVE0	B5DEG5
Q3UWK9	Q3UWK9
Q3KNE1	Q3KNE1
Q3KNE1	P56180
Q3KNE1	P56180-3
Q3KNE1	Q6XPS3
Q3KNE1	P60484-2
Q3KNE1	O08586
Q3KNE1	P60484
Q3KNE1	O54857
P61166	P61166
P61166	P61165
A4D126	A4D126
A4D126	Q5S6T3
A4D126	Q5RJG7
Q86WN2	Q86WN2
Q86WN2	P01574
Q86WN2	Q80ZF2
Q86WN2	P05000
Q86WN2	Q9P0W0
Q86WN2	Q7TSL0
Q86WN2	P70499
Q86WN2	P01575
Q86TS9	Q86TS9
Q86TS9	Q86TS9-4
Q86TS9	Q9D0Y8
Q86TS9	B2RYV8
Q9D8Y1	Q9D8Y1
Q9D8Y1	Q5HZA9
Q9D8Y1	Q9H061
Q5I0X7	Q5I0X7
Q5I0X7	Q9DAC7
A2AAE1-3	A2AAE1-3
A2AAE1-3	Q2LD37-2
A2AAE1-3	Q2LD37-4
A2AAE1-3	Q2LD37
A2AAE1-3	A0A096MJT6
A2AAE1-3	A2AAE1
P55822	P55822
P55822	Q9JJU8
P55822	NP_001376179
P55822	Q9WUZ7
P55822	D3ZU20
P55822	O75368
P55822	Q8BG73
P55822	Q9UJC5
P55822	B5DFD8
P55822	Q9H299
P55822	Q91VW3
P55822	B2RZ27
B1AYH7	B1AYH7
B1AYH7	Q80SU4
B1AYH7	XP_578472
B1AYH7	Q810G5
B1AYH7	P01572
B1AYH7	Q61716
B1AYH7	P01568
B1AYH7	P05014
B1AYH7	P01569
B1AYH7	P05013
B1AYH7	P32881
B1AYH7	P01570
B1AYH7	P05015
B1AYH7	P01567
B1AYH7	P01562
B1AYH7	P01566
B1AYH7	P01563
B1AYH7	P01571
Q8BVM2	Q8BVM2
Q8BVM2	A6NF34
Q8BVM2	Q9H6X2
Q8BVM2	Q9H6X2-4
Q8BVM2	Q0PMD2
Q8BVM2	Q9CZ52
Q8BVM2	P58335
Q8BVM2	Q00IM8
Q8BVM2	Q6DFX2
Q8BVM2	P58335-4
Q8BVM2	XP_001060031
Q8BVM2	XP_001061161
Q8WVK7-2	Q8WVK7-2
F6TQD1	F6TQD1
F6TQD1	A0A0G2JYP9
F6TQD1	Q495C1-2
F6TQD1	Q495C1-3
F6TQD1	Q495C1-5
F6TQD1	Q495C1
O14602	O14602
O14602	Q60872
O14602	Q8BMJ3
O14602	Q6VV72
O14602	B5DF60
O14602	P47813
Q3TCN2	Q3TCN2
Q3TCN2	Q8NHP8
Q3TCN2	Q4QQW8
Q3TCN2	Q6P4A8
Q3TCN2	Q8VCI0
Q3TCN2	Q5U2V4
XP_001071820	XP_001071820
XP_001071820	P63039
XP_001071820	P63038
XP_001071820	P10809
XP_001058513	XP_001058513
XP_001058513	B0BN99
XP_001058513	O54879
XP_001058513	O15347
XP_001058513	P10103
XP_001058513	B2RPK0
XP_001058513	P52925
XP_001058513	P63159
XP_001058513	P09429
XP_001058513	P26583
XP_001058513	P17741
XP_001058513	P30681
XP_001058513	P63158
XP_001058513	Q8WW32
XP_001058513	Q6P8W9
XP_001058513	D3ZMW8
NP_001102296	NP_001102296
NP_001102296	Q15025
NP_001102296	Q9WUU8
NP_001102296	Q15025-2
NP_001102296	Q96KP6
NP_001102296	Q3MI11
Q75Q41	Q75Q41
Q75Q41	Q9CPQ3
Q75Q41	Q9NS69
